filename,Score,nwords,b_concreteness,mcd,usf,v_nsubj_deltap_govcue,v_nsubj_deltap_depcue,v_nsubj_deltap_strgst,v_nsubj_MI,v_nsubj_T,v_dobj_deltap_govcue,v_dobj_deltap_depcue,v_dobj_deltap_strgst,v_dobj_MI,v_dobj_T,v_advmod_deltap_govcue,v_advmod_deltap_depcue,v_advmod_deltap_strgst,v_advmod_MI,v_advmod_T,n_amod_deltap_govcue,n_amod_deltap_depcue,n_amod_deltap_strgst,n_amod_MI,n_amod_T,amod_freq_log,advmod_freq_log,adv_manner_freq_log,mverb_freq_log,lex_mverb_freq_log,noun_freq_log,cw_lemma_freq_log,n_nnmod_deltap_govcue,n_nnmod_deltap_depcue,n_nnmod_deltap_strongest,n_nnmod_MI,n_nnmod_T,lemm_bg_deltap_w1cue,lemm_bg_deltap_w2cue,lemm_bg_deltap_strgst,lemm_bg_MI,lemm_bg_T,raw_bg_deltap_w1cue,raw_bg_deltap_w2cue,raw_bg_deltap_strgst,raw_bg_MI,raw_bg_T
Form1-20073065-Item2.txt,3,227,2.750645161,0.757505376,36.29347826,0.058012238,0.023609234,0.069156095,0.519643222,51.9661259,0.008265716,0.024249873,0.027217918,1.588514899,9.258391363,0.028144698,0.016509561,0.038150625,1.16573888,5.925205755,0.072201434,0.01083566,0.07368132,1.068161906,9.947999371,9.768925842,10.06778652,10.26119696,11.4096007,10.95754052,10.34684499,10.80830513,0,0,0,0,0,0.061858254,1.708038898,0.10734759,1.708038898,91.51995743,0.062240857,1.937893971,0.114352242,1.937893971,75.17570579
Form1-20073253-Item2.txt,3,295,3.0827,0.753895833,41.97894737,0.01506572,0.00895393,0.039019399,0.221990426,-18.52364889,0.015770145,0.065905221,0.068062291,2.030914352,19.23023375,-0.008907498,0.005542396,0.006592478,0.00197013,-7.414993179,0.108273792,0.01026847,0.108273792,1.729923906,30.45661757,10.6034703,10.73690503,7.221835825,11.84474339,10.70272435,10.47999662,10.70109974,0,0,0,0,0,0.045242104,1.408258069,0.073684904,1.408258069,65.97719017,0.044494319,1.760501898,0.079470971,1.760501898,64.20675562
Form1-20073123-Item2.txt,4,335,2.919636364,0.657263636,32.09259259,0.032303724,0.060297232,0.107908371,0.288635042,-11.3330075,0.009611902,0.062981747,0.065844245,1.26581993,16.61780515,0.013193637,0.007728085,0.020988796,0.407655667,1.468668969,0.048283718,0.003892727,0.051302965,0.039713842,1.886149108,10.61217014,10.4492195,9.047412085,12.07020383,10.6743724,10.33383719,10.59272298,0,0,0,0,0,0.082143619,1.628902288,0.133271697,1.628902288,83.45509921,0.08406066,1.917432493,0.146467993,1.917432493,75.84692897
Form2-20073128-Item2.txt,3.5,357,2.827337662,0.881421053,37.34265734,0.009962685,0.040944154,0.056069877,0.386303327,5.245740585,0.011369659,0.056135809,0.05843175,1.959764757,16.24438552,0.012491997,0.0328235,0.042905313,0.433454389,11.56674478,0.040005446,0.021828016,0.042231537,0.821389572,23.83507569,10.66399094,10.15515829,9.255477094,11.20626432,10.29678389,10.16490612,10.43458786,0,0,0,0,0,0.049500615,1.751607853,0.103468916,1.751607853,80.95119035,0.046493253,1.956885373,0.112795548,1.956885373,71.36881901
Form2-20073291-Item2.txt,5,354,2.735,0.817241667,28.04504505,0.05460514,0.118989779,0.162230739,0.649017534,73.31208739,0.016936917,0.154939511,0.154939511,1.793163422,42.5968041,0.01544481,0.043092485,0.052787658,0.783391453,15.08059687,0.050483819,0.017509822,0.053800295,1.765210097,19.81860479,9.641412105,9.564623594,8.600284127,12.10249422,10.01421713,9.912878434,9.94186353,-0.000153652,-0.000166947,-0.000153652,-0.095447389,-0.332163092,0.062492301,1.752253325,0.116971452,1.752253325,100.1929259,0.057323374,1.977303554,0.106181372,1.977303554,85.20848907
Form2-20073258-Item2.txt,4,332,2.796696429,0.806918919,32.06481481,0.033220769,0.080098648,0.101275241,0.490834005,53.07468226,0.004074377,0.050196118,0.052223966,1.155539235,12.60903625,0.035617808,0.062520364,0.094062202,1.212703199,21.1773996,0.062366231,0.059216658,0.06522932,1.820111253,41.85024959,9.984159845,11.03310936,9.466996066,11.88450249,10.62787063,9.772965711,10.22000998,0.038316752,0.003703804,0.038316752,1.588474665,6.654737979,0.047388954,1.353341099,0.08630712,1.353341099,81.66783967,0.046881484,1.509806174,0.092460546,1.509806174,72.57739773
Form2-20073285-Item2.txt,3,300,2.766899225,0.871126984,28.4214876,0.024851661,0.094250457,0.112481618,0.54047403,48.95405425,0.00725677,0.118381958,0.124325965,1.139589592,14.47208057,-0.003989787,0.015346639,0.032089057,-0.168934434,0.59550486,0.02129291,0.005821072,0.021912838,1.201646246,7.721084771,9.122897711,10.33507945,10.27310191,11.08711983,9.736618465,9.814879589,10.09003077,0.009449292,0.001672089,0.009449292,1.659396532,2.350706554,0.045858063,1.344854568,0.094524196,1.344854568,80.380013,0.049500583,1.625038476,0.115765836,1.625038476,79.76544942
Form1-20073137-Item2.txt,4.5,318,2.850983607,0.7611,41.93220339,0.03933315,0.106873947,0.144458158,0.378764756,32.88968452,0.069116852,0.060896071,0.111971825,1.924552307,36.61224505,-0.006159969,0.018657087,0.022612736,0.469984788,-1.583190589,0.030300553,0.014309615,0.03071971,1.007766153,15.38087838,10.45382152,10.94277359,8.875870615,11.65546499,10.68317158,10.22266602,10.61474365,0.060950538,0.057532584,0.077165275,3.43679359,19.5167053,0.051370007,1.377821407,0.090484633,1.377821407,70.82052817,0.052505122,1.706972108,0.10144207,1.706972108,65.75956941
Form1-20073247-Item2.txt,4,457,2.761526316,0.766321053,31.97826087,0.070634687,0.050043419,0.112632047,0.539571656,45.47405624,0.008049014,0.058422778,0.060157053,1.585280081,14.17614174,0.010869396,0.01175344,0.02207864,0.426263863,6.680466719,0.043834898,0.010644104,0.044241535,1.62484438,16.32121809,9.623770669,9.990168814,9.195512799,11.54254589,10.80658753,10.03436612,10.4872722,0.145722092,0.048786051,0.145722092,4.356750687,18.88586588,0.049173615,1.514621266,0.081691624,1.514621266,47.08582201,0.046354589,1.742181147,0.091255931,1.742181147,35.97858018
Form2-20073236-Item2.txt,4.5,427,2.94808642,0.983324324,24.93150685,0.011263327,0.052386179,0.064976996,0.654214167,11.61057726,0.013124034,0.033348994,0.039021803,1.127672693,19.51427561,-0.001132216,0.006470932,0.008823146,-0.123936891,-1.435958046,0.037671188,0.025407257,0.044841508,2.934346736,14.08708896,8.470460659,10.27862729,8.229898004,10.32570886,9.727479531,9.600558573,9.66250757,0.143707963,0.007532507,0.144738256,2.614842806,4.795017761,0.038266374,1.296668446,0.064835698,1.296668446,60.38726804,0.042567776,1.571416719,0.08172608,1.571416719,65.02602569
Form1-20073184-Item2.txt,4.5,311,2.881900826,0.79082906,28.81818182,0.033867654,0.103472964,0.119606285,0.402333932,75.58142629,0.02765605,0.065481725,0.080322852,1.544743081,18.35284712,0.014277406,0.0226094,0.042735588,0.534726981,2.045267211,0.030002437,0.017176252,0.03057015,2.58188304,5.34095307,8.4369549,10.55291494,9.382087717,11.97185919,10.75017,10.01673308,10.19917147,0.005000348,0.068300214,0.068300214,2.388292371,11.04889668,0.032589798,1.195553352,0.064145661,1.195553352,60.45815172,0.032883426,1.488988173,0.069896262,1.488988173,51.28335342
Form1-20073147-Item2.txt,3,253,2.618375,0.74895,27.02631579,0.051046714,0.084293179,0.133618167,0.565856189,20.61453878,0.024348735,0.024147314,0.044819494,1.582583219,8.066890111,0.025762194,0.020314312,0.038852772,0.783858897,20.23662795,-0.000427167,-0.000795578,-0.000427167,-0.499335727,-2.243443774,9.187992508,11.11938151,0,11.08850924,10.24474361,10.11496609,10.45102289,0.004059538,0.006285246,0.006285246,2.669612401,2.632476317,0.061227941,1.466850684,0.095851735,1.466850684,98.81178809,0.0638504,1.746988684,0.117909585,1.746988684,82.23020649
Form1-20073001-Item2.txt,1,64,2.759,0.9016,24.3,0.064626289,0.12678041,0.174410254,0.577248084,78.7824755,0.096856144,0.007045593,0.101448908,1.877193816,13.2611694,0.053659924,0.005426352,0.053659924,1.69292005,15.46134344,0.110590348,0.003726756,0.110590348,2.367489662,18.55117717,11.54318305,10.9086496,0,12.06935485,9.851809385,9.656870366,9.594728982,0,0,0,0,0,0.048424459,1.526459383,0.092983839,1.526459383,92.38562761,0.027485352,1.608438394,0.055038963,1.608438394,61.93827723
Form1-20073237-Item2.txt,4.5,265,2.853302752,0.946072727,21.9,0.030075687,0.133173992,0.135436786,0.222562225,105.9087431,0.011655313,0.06625751,0.070016663,1.736882174,14.36167604,0.004984462,0.02249391,0.031667483,0.324577126,-3.232693143,0.034945882,0.007148559,0.037039933,2.230350871,10.5318391,8.233551455,10.12219493,9.907966948,11.73221973,10.70288772,9.703160192,10.12792864,0.009081768,0.019485625,0.019485625,2.307731769,5.027612517,0.04832916,1.322845948,0.090070033,1.322845948,85.16855358,0.046190298,1.609215322,0.099808033,1.609215322,70.02643327
Form1-20073284-Item2.txt,3.5,359,2.826838235,0.844900763,45.5234375,0.064552336,0.036735206,0.105939577,0.333394039,7.30973249,0.022397937,0.049543781,0.053614897,1.63026254,21.15780177,0.005057129,0.001037209,0.011967349,0.203081981,-8.196617744,0.066144931,0.043117269,0.086656927,2.480612288,21.02096064,9.167090271,10.40316436,8.989892088,11.51388591,10.53373813,10.04618363,10.20362343,0.012332327,0.002240987,0.012835589,1.414354457,2.948979023,0.049513289,1.565032039,0.080793448,1.565032039,84.29488967,0.05139188,1.923158093,0.110473467,1.923158093,75.0074998
Form2-20073300-Item2.txt,2,199,2.888433735,1.013445783,28.63157895,0.028020673,0.023889939,0.06707824,0.343124061,-3.675138006,0.078960266,0.027102314,0.085041636,2.059589418,14.27488268,0.001516498,0.005587018,0.00633506,1.090242193,1.632351513,0.03267672,0.013649349,0.040777004,2.129736238,10.48004255,9.429120748,9.589088688,8.049746291,10.01227467,9.455184952,10.13745771,10.16532999,0.00104792,0.003490658,0.005365354,-0.737657841,-4.796886388,0.054651687,1.272645133,0.083120634,1.272645133,68.32283625,0.072155302,1.470879396,0.10991157,1.470879396,66.86773533
Form2-20073246-Item2.txt,3.5,312,2.943435115,0.844362205,26.5,0.029038219,0.052476248,0.067383443,0.547895692,50.24654252,0.010267932,0.052669646,0.059949003,1.414114654,18.11700788,0.003864654,0.010359062,0.010359062,0.315704378,11.27334754,0.030465619,0.025692126,0.032890371,1.280886642,6.845388082,9.864819049,11.02375405,11.06662274,11.11681259,9.999878436,10.33582567,10.37754139,0.425938304,0.410880363,0.437874124,3.735409536,45.50669909,0.065916068,1.465388088,0.124558031,1.465388088,74.17883403,0.061916386,1.659044922,0.132987077,1.659044922,73.94263282
Form2-20073252-Item2.txt,3.5,318,2.605769231,0.568304688,32.33858268,0.028287131,0.071594759,0.084604139,0.725141397,55.69942579,0.011432989,0.095998784,0.098539233,1.512776841,16.04820283,0.01706569,0.011960854,0.023566766,0.328340155,12.37055476,0.008478242,0.022807214,0.026102434,1.167741558,5.670050673,9.393617452,9.911538712,8.585323018,12.29820108,11.56633056,10.40531801,10.85726509,0,0,0,0,0,0.056035008,1.293545718,0.099455863,1.293545718,78.97061252,0.052265716,1.553768819,0.109397658,1.553768819,73.78200593
Form2-20073064-Item2.txt,3,347,3.114179104,0.594834586,47.78030303,0.012812606,-0.008694277,0.017338621,0.039791891,-14.12730349,0.043256929,0.067239269,0.094149833,1.663615923,30.04056442,0.016793102,0.022031201,0.036803223,0.398378475,1.794708063,0.055101,0.03166107,0.061149191,1.490472472,37.88232476,11.30983432,9.873189651,8.473411435,11.62304267,11.0225063,10.75684878,10.96251267,0.000448832,0.008167035,0.008167035,1.892491368,1.471037849,0.060771858,1.55951298,0.092321325,1.55951298,104.9089787,0.072149188,1.931234653,0.117096793,1.931234653,108.3429403
Form2-20073314-Item2.txt,4.5,334,3.03609375,0.809637795,28.2704918,0.062941271,0.049194754,0.10603026,0.461673526,79.3527282,0.054738161,0.048926901,0.088412238,1.627308801,11.71581193,0.03355768,0.011818734,0.039394081,0.621453334,22.15205598,0.021781829,0.028368571,0.038321201,1.974928646,11.06018213,9.735479214,10.93379727,8.82585367,12.03631519,10.58673121,10.0744435,10.28318232,0.000584388,0.005579549,0.005579549,1.129474147,2.030390493,0.071564264,1.646725757,0.124331537,1.646725757,101.5888151,0.061416502,1.846562509,0.128042286,1.846562509,95.7993393
Form2-20073122-Item2.txt,3.5,329,2.715348837,0.696798387,39.18181818,0.020809202,0.055020245,0.07590595,0.199664142,38.63757164,0.015011733,0.043738171,0.049882099,1.619932538,18.58124265,0.005000201,0.020064067,0.03835477,0.282465764,-4.538547609,0.076801408,0.013699964,0.077568636,1.215495623,23.73790677,10.73232895,10.18336407,9.816733324,12.04260862,10.38512333,10.40033642,10.70052348,0,0,0,0,0,0.051964061,1.30540419,0.096574235,1.30540419,75.59836238,0.056407143,1.676433124,0.105822631,1.676433124,70.59776771
Form1-20073129-Item2.txt,4.5,324,2.707567568,0.878181818,23.9223301,0.06725415,0.052509953,0.130049246,0.397298655,28.17085063,0.016174914,0.03582368,0.042828446,2.184472303,14.26323475,0.005277383,0.073412464,0.073412464,0.309856692,29.97464271,0.010248763,0.017265566,0.021385348,2.50496157,7.925171462,8.043009322,10.66348408,9.571377725,11.64521934,9.877950154,10.38839235,10.20071592,0,0,0,0,0,0.074372327,1.477957962,0.120666193,1.477957962,65.11184042,0.079045588,1.838079676,0.135476115,1.838079676,76.24516311
Form1-20073259-Item2.txt,2,209,2.861891892,0.662291667,48.55555556,0.019062245,0.042840356,0.078422435,0.168189018,-30.15869103,0.005213919,0.037491326,0.037632564,1.043313787,17.1365493,0.007297275,0.023234168,0.03305446,0.195992671,6.37395914,0.019921506,0.002463418,0.021862973,0.149830408,0.627077115,11.296409,10.05784028,9.533558998,11.74336314,10.64912347,9.805511655,10.43833381,0,0,0,0,0,0.035774651,1.051978809,0.078608584,1.051978809,58.10011773,0.045662115,1.236534205,0.095874645,1.236534205,54.82044241
Form1-20073290-Item2.txt,4,368,2.855526316,0.682369369,33.69444444,0.056684908,0.069827641,0.118485015,0.5197029,47.51675013,0.047617513,0.048264438,0.070536876,1.44799201,33.75624153,0.011072799,0.012737477,0.031205872,0.089686682,4.718660649,0.043938215,0.007088548,0.044710846,1.720343134,11.79421826,10.47273072,10.82182189,10.02437687,11.88054811,10.73671755,9.554268755,10.399615,0,0,0,0,0,0.060719602,1.31711091,0.090563586,1.31711091,76.24653298,0.058799562,1.611788716,0.097023171,1.611788716,73.6838262
Form2-20073158-Item2.txt,4,286,2.810093458,0.878301887,25.81553398,0.009484144,0.062990782,0.084199895,0.417972573,-6.222021447,0.007553011,0.056682918,0.057684143,1.416450821,8.392649956,0.003947239,0.044885101,0.052387512,0.443194908,7.909422869,0.048498065,0.013101381,0.055718202,1.222822766,10.98039803,10.56784389,9.346879874,9.014382501,11.50887518,9.867511927,9.809544349,9.999481013,0.051332156,0.141090861,0.14397518,4.434382217,10.77965321,0.05862605,1.767091442,0.114233257,1.767091442,93.54175158,0.063845821,1.970341031,0.141503976,1.970341031,84.45099697
Form2-20073191-Item2.txt,4,325,2.871973684,0.89025,40.84615385,0.021057235,0.081100356,0.094287013,0.572181178,49.37999384,0.046406595,0.047855623,0.085166529,0.798948984,11.75385954,0.024786576,0.043851509,0.06314432,0.95952315,19.49886226,0.087413941,0.022646164,0.096417726,1.585691736,20.6812036,10.24976516,10.21066908,9.07087411,11.49786253,10.10514427,10.18097041,10.30795216,0.172877636,0.122603907,0.177391957,3.691461638,46.48690781,0.044861639,1.499844036,0.095239457,1.499844036,81.26458435,0.045055012,1.730463844,0.105165874,1.730463844,75.37212098
Form2-20073228-Item2.txt,4.5,330,2.863030303,0.793763359,39.72357724,0.071096424,0.006827988,0.087787022,0.474048277,-10.88501975,0.030629758,0.09653618,0.10467311,2.390846204,29.86223015,0.016118978,0.02484309,0.033460652,0.710629935,14.17531922,0.023610275,0.022343254,0.039708395,1.595257111,12.4121869,9.465455031,10.19900701,9.248539535,11.17332075,10.43555792,10.08549513,10.30517987,0.038483479,0.016841581,0.03860412,1.439990449,3.125460731,0.060210409,1.578292562,0.102776109,1.578292562,73.22700213,0.06668903,1.824698044,0.130541525,1.824698044,70.59435842
Form1-20073015-Item2.txt,2.5,226,2.806666667,0.641977778,26.81521739,0.072556684,0.029783594,0.10166816,0.605146433,26.33101707,0.024779263,0.076921007,0.084403625,1.541245976,28.24142368,-0.002124798,-0.000311718,4.51E-05,0.017117744,-3.236137753,0.016027217,0.007942275,0.016027217,1.44331559,9.94581956,8.589721675,11.0837085,0,11.57596572,11.07107064,9.962771564,10.62106823,0.044647538,0.021345856,0.046011202,2.576918772,9.825942401,0.042399987,1.742087882,0.080466731,1.742087882,65.57231851,0.051877927,2.028171586,0.100676523,2.028171586,68.0730646
Form2-20073045-Item2.txt,2,166,3.004098361,0.790533333,37.53333333,0.02823047,0.057892169,0.069933424,0.342794698,65.80887174,0.000962099,0.070669005,0.070674458,1.360523441,3.073849148,0.017269922,0.003248364,0.017293226,0.277392276,6.608419373,0.103602937,0.04631394,0.103602937,2.482309712,35.28567302,10.30936449,10.38284177,10.06976315,11.75638962,10.71603291,10.27219553,10.57603157,0.05349302,0.089029501,0.089029501,3.508380515,23.60244779,0.055047597,1.64547047,0.091931348,1.64547047,74.32626966,0.050334966,1.882329045,0.100009615,1.882329045,65.75952545
Form2-20073273-Item2.txt,2.5,293,2.824774775,0.738918182,40.48148148,0.049563233,0.10317737,0.12191218,0.545281338,103.5065839,0.004054807,0.040513112,0.04891867,0.648703156,5.284760085,0.002353466,0.082875792,0.087419416,0.290839873,11.72927205,0.063041796,0.019785878,0.064459892,1.070377318,27.69937042,10.84586939,8.663619009,0,11.91762219,10.85186449,10.14739442,10.58245335,0.000588832,0.012564347,0.012564347,1.740282857,1.693020746,0.067333724,1.563511883,0.115065175,1.563511883,99.33705713,0.065760719,1.746115982,0.116838182,1.746115982,90.21608149
Form1-20073108-Item2.txt,4,405,2.631699346,0.730736486,26.1048951,0.064775799,0.036154775,0.0947802,0.443709682,32.2858993,0.068607761,0.094785996,0.14104897,1.748423647,37.81439524,0.018499088,0.022051973,0.03492446,0.422205653,13.27356589,0.03070758,0.015639138,0.033574703,1.610620294,5.136301232,9.809745628,10.21462619,8.943170399,11.94525928,11.40733783,10.02882922,10.69937994,0.051179269,0.046438346,0.051180193,2.075175372,15.58588051,0.055153099,1.428864399,0.088061006,1.428864399,76.90381294,0.054382076,1.715072335,0.104368273,1.715072335,72.99670416
Form1-20073087-Item2.txt,3,217,2.726341463,0.790333333,33.62337662,0.007591286,0.052001182,0.061470637,0.029688824,20.54610044,-3.57E-05,0.065737654,0.066193587,0.646693629,10.81590075,-0.01505152,-0.004909632,-0.002533422,-0.298223406,-11.30289776,0.027480507,0.023944837,0.041494253,2.319531117,17.96719673,9.385536198,10.35575103,9.213900772,11.46717668,10.54874946,9.786789251,10.16643078,0,0,0,0,0,0.045334282,1.224290818,0.067076268,1.224290818,73.62427187,0.045365992,1.522127332,0.085152904,1.522127332,60.57048774
Form1-20073278-Item2.txt,4.5,405,2.977771084,0.93256051,32.06,0.029863328,0.067103035,0.092460908,0.403702294,37.98908316,0.02243347,0.076449131,0.081958103,1.523330051,22.52972293,0.020214202,0.036254836,0.051063201,0.668559305,5.72792309,0.109579552,0.057968066,0.142209667,3.029899994,26.27542218,9.349758247,9.450563722,8.960614496,11.16812067,10.18471872,9.71263347,9.985658402,0.024996014,0.014397654,0.03719891,2.405969478,3.836262859,0.054089549,1.350670678,0.086536282,1.350670678,49.56068885,0.053217143,1.546411288,0.099764435,1.546411288,52.83739665
Form2-20073179-Item2.txt,4,307,3.046985294,0.638948529,54.59701493,0.063663783,0.021756906,0.080466979,0.442033545,35.11378479,0.018776808,0.089935058,0.093942688,1.429728695,28.43523818,0.020257787,0.01875573,0.038085818,0.542379486,3.832425641,0.030758309,0.049088937,0.05853079,1.938284098,24.74552891,9.922631834,9.878572396,8.856847286,11.78711644,11.27182645,10.97294199,11.08776986,0.017250086,0.363410887,0.363410887,4.825025893,14.02862595,0.047100026,1.546860334,0.087840254,1.546860334,93.6587875,0.061026262,1.818321417,0.119355722,1.818321417,96.57667161
Form2-20073209-Item2.txt,5,509,2.968678161,0.931309211,26.11842105,0.030142866,0.036209947,0.07179905,0.462916439,12.44212524,0.01743166,0.062479509,0.073429517,1.769626319,16.77272705,0.037384768,0.04017539,0.060881947,1.321279566,27.05419506,0.124173692,0.035392177,0.124420652,2.055338785,11.48439391,7.979217001,10.49165939,5.272999559,11.00289738,10.19826042,9.046130899,9.419729626,0.093649975,0.055846302,0.100112468,4.181784164,14.16882014,0.050097462,1.478187969,0.099541395,1.478187969,78.39972585,0.049001741,1.689489599,0.112630367,1.689489599,66.84328719
Form1-20073034-Item2.txt,2.5,225,2.926111111,0.650306818,35.19767442,0.067990626,0.057661392,0.10122395,0.634366996,87.77012399,0.011424272,0.015514762,0.023337151,1.267154482,12.14660205,0.019317872,0.037465763,0.05312579,0.385736831,12.45610051,0.064147572,0.007727259,0.064780372,1.545405119,14.46312247,10.92041889,9.623004409,9.101258941,10.7834563,10.11356801,10.29216019,10.56766675,0,0,0,0,0,0.073227651,1.622713688,0.112936506,1.622713688,89.98078339,0.072474174,1.832772319,0.121248944,1.832772319,78.36850278
Form1-20073172-Item2.txt,4,317,2.698253968,0.859428571,26.37704918,0.029930089,-0.004390308,0.032829534,0.303556234,-0.227739945,0.016278057,0.072588603,0.07975798,1.60380967,17.1048455,0.00625522,0.014221538,0.019576268,0.306864163,7.92436891,0.049385233,0.029322574,0.059102075,2.468875586,18.79586007,9.641896612,9.712286684,8.965450063,10.7577798,10.13531904,9.742377599,10.17891849,0.030201012,0.062630485,0.062630485,2.827687717,20.89027203,0.055840831,1.449429223,0.088318272,1.449429223,68.41816401,0.051401812,1.623682528,0.095703979,1.623682528,63.92767442
Form1-20073166-Item2.txt,3.5,413,2.994825581,0.851012048,43.9702381,0.016537372,0.005135491,0.030842555,0.265880551,-2.82758662,0.032686813,0.040601366,0.068328793,1.381315837,13.52248193,0.012016399,0.036022464,0.045255041,0.983750528,2.249017041,0.076494979,0.07268911,0.125613147,2.419185589,25.94183415,9.970763621,9.61837862,6.723248474,10.67146727,10.086519,10.23241739,10.32621964,0.420805254,0.059923603,0.423060882,3.063828896,20.85030948,0.065180527,1.660078275,0.101721449,1.660078275,79.71578163,0.069889768,1.925869134,0.118228437,1.925869134,74.63189295
Form1-20073216-Item2.txt,4.5,573,2.737982456,0.815362385,27.99019608,0.095238681,0.056123338,0.140577322,0.689511307,46.96478844,0.02598506,0.047439248,0.066483288,1.819776542,12.07815093,0.00693313,0.023359551,0.026352911,1.036765787,6.29070969,0.036280298,0.018947743,0.040027755,1.341551533,15.65093449,9.804058237,7.932054484,6.245045194,10.88791181,10.16373201,9.881386792,10.09155773,0.014579135,0.075051861,0.076040872,2.305301909,7.249192095,0.053162977,1.284989558,0.097404379,1.284989558,57.78828293,0.053858824,1.535985332,0.106526105,1.535985332,58.12126538
Form1-20073020-Item2.txt,3,351,2.926039604,0.491217822,57.67326733,0.038715774,-0.015954943,0.048880047,0.161177521,-36.58012888,0.010625033,0.015110769,0.020940178,0.845297599,10.25209453,0.00512109,-0.014559387,0.012506754,-0.279308363,-17.19589911,0.033603827,0.015507539,0.038840604,0.953848333,21.68756441,11.71199314,11.27891881,0,12.36577438,11.10212819,10.35829717,10.87880888,0,0,0,0,0,0.070389876,1.660814103,0.116158456,1.660814103,96.14765283,0.073313895,1.933948725,0.131400978,1.933948725,84.80594313
Form2-20073321-Item2.txt,5,296,2.54344,1.000234783,24.51785714,0.034598534,0.086289693,0.102424704,0.720320679,72.69149832,0.018417233,0.08710895,0.087267275,3.112318453,15.28950381,0.026670863,0.006769403,0.031995697,0.13202401,9.742226,0.051568069,0.014917182,0.054472244,1.975701258,17.72229815,9.191212465,10.22375176,8.4507071,11.16577102,10.04831253,9.517665635,9.801788164,0.05887778,0.031349744,0.077035416,2.946443725,12.06150841,0.072682202,1.525962179,0.122606862,1.525962179,91.22949714,0.07566531,1.774343488,0.132398315,1.774343488,92.58055561
Form2-20073267-Item2.txt,3,277,3.0269,0.717782609,34.36170213,0.078676443,0.052991048,0.114070252,0.662588964,70.41572912,0.051363075,0.101076902,0.103828437,1.850048099,33.33786045,0.017339811,-0.000665716,0.020218056,0.272995937,7.932515629,0.22525198,0.045160174,0.2264146,2.79421588,28.25271512,9.201969225,10.96850693,10.11262593,12.04398355,10.99147816,9.659518529,10.15304829,0.011033008,0.066210761,0.066210761,3.148284157,9.40331726,0.059507192,1.765271775,0.110266391,1.765271775,95.40872469,0.055579855,1.965779573,0.119412171,1.965779573,78.22077719
Form2-20073098-Item2.txt,3,292,2.850645161,0.788870968,35.48314607,0.070472797,0.061731139,0.12458898,0.571487996,47.61369848,0.008453464,0.058210426,0.061893282,1.254503429,14.5722002,0.021145162,0.013154722,0.029119394,0.436145858,11.36888792,0.036054794,0.01579067,0.038173595,0.924058091,18.38175972,11.29399711,11.13935396,11.06662274,11.79633206,10.75141292,10.09372062,10.72494029,0.009785328,0.014361942,0.014763464,1.207410336,4.167643688,0.055698169,1.504707984,0.102734574,1.504707984,84.09651428,0.053404047,1.748350861,0.114523918,1.748350861,73.38160888
Form2-20073051-Item2.txt,3,265,2.864615385,0.686038462,30.14851485,0.046925603,0.019215402,0.055507863,0.603302169,52.27149799,0.031534968,0.008650868,0.038866585,0.535774986,-8.46746115,0.020666552,0.002392142,0.021905204,0.390748671,7.684482648,0.115580104,0.04323789,0.132787974,2.308698929,37.38142657,10.49911992,10.46043171,8.648046,11.69678806,11.46451173,10.20761954,10.92080575,0.004886771,0.004750995,0.005353278,1.439294246,4.64994117,0.032211917,1.42250159,0.076518604,1.42250159,85.34176752,0.033293579,1.516927475,0.089915471,1.516927475,77.85184924
Form2-20073141-Item2.txt,3.5,310,2.89,0.872951049,32.61486486,0.010976991,0.061888403,0.070840285,0.402441941,23.02926858,0.00734226,0.066934845,0.070938062,2.023268243,10.9646978,0.003695211,0.013761981,0.033558418,0.215025124,-10.33269224,0.049750056,0.037318748,0.058824308,2.044207662,34.0221325,9.357836218,10.11542233,10.06956553,10.82018913,9.713375181,10.26279001,10.37465442,0.010179046,0.04715188,0.04715188,2.50241175,12.38601791,0.05780131,1.454951883,0.093394361,1.454951883,58.79543706,0.058604426,1.864207331,0.108370161,1.864207331,64.25881766
Form2-20073231-Item2.txt,4.5,336,2.930952381,1.008479167,25.45185185,0.013563262,0.072081659,0.082970938,0.564706402,20.97827123,0.010501729,0.100764528,0.101382872,1.768699605,20.20766181,0.021242966,0.059667734,0.078425121,0.819199385,16.1634132,0.083401549,0.036378901,0.100737729,1.769411615,8.35661569,9.956995203,9.528937175,8.729666462,10.79923375,9.771081433,9.962792279,10.02810562,0.091152946,0.073448691,0.130666925,3.085060066,11.33642439,0.069724656,1.539759714,0.11770905,1.539759714,67.98706046,0.07219337,1.72689734,0.132116424,1.72689734,67.28705058
Form1-20073183-Item2.txt,4.5,344,2.893943662,0.697835714,38.08759124,0.064024544,0.029988728,0.089811784,0.542989078,29.89051807,0.06012079,0.106364891,0.125847869,2.006493295,46.41940865,0.022565433,0.021275493,0.03920308,0.494560096,14.04290356,0.040266444,0.033857935,0.042894198,1.188714718,27.25569545,10.37161617,11.03884973,6.837332815,11.96002539,11.34681404,10.30732541,10.79853696,0.038287793,0.01343337,0.038287793,3.84766503,6.395407248,0.037015271,1.382264878,0.062751874,1.382264878,57.16741317,0.037631351,1.678746705,0.071914881,1.678746705,56.88721716
